gene_accession_id,MGI:1914672
analysis_id,c3l041032m97383
pvalue,0.4022612
parameter_name,Center distance travelled
gene_symbol,Dhdds
mouse_life_stage,Early adult
parameter_id,JAX_OFD_014_001
mouse_strain,C57BL
