parameter_id,IMPC_CSD_036_001
gene_accession_id,MGI:104805
analysis_id,94fxiwm7v06dwuo
pvalue,0.81551
gene_symbol,Snrpb2
mouse_strain,C57BL
parameter_name,Startle response
mouse_life_stage,Early adult
