pvalue,0.7783878
gene_accession_id,MGI:2444113
parameter_name,Eosinophils - % of CD45+
gene_symbol,Nemp2
mouse_life_stage,Early adult
parameter_id,MGP_IMM_125_001
mouse_strain,C57BL
analysis_id,6q54297ljs3r8i2
