parameter_id,MGP_IMM_130_001
parameter_name,CD11b-low cDC - % of CD45+
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
pvalue,0.08553389
mouse_life_stage,Late adult
analysis_id,k5n258s8816b8u2
mouse_strain,C57BL
