mouse_life_stage,Middle aged adult
pvalue,0.5176785
parameter_id,JAXLA_CSD_041_002
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
parameter_name,Hindpaw - size
mouse_strain,C57BL
analysis_id,i6122578ia226z9
