parameter_id,ESLIM_011_001_705
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.381897
parameter_name,Global prepulse inhibition
analysis_id,9ix21e6waw1l2bj
