parameter_id,ESLIM_016_001_005
mouse_life_stage,E9.5
parameter_name,Mean cell volume
analysis_id,2a0v8ha4fz7m2x8
gene_accession_id,MGI:1924315
mouse_strain,C57BL
gene_symbol,Ints7
pvalue,0.1031231
