parameter_id,MGP_PBI_040_001
gene_symbol,Psmd14
mouse_strain,C57BL
analysis_id,9f38kmutf8yew7d
mouse_life_stage,Early adult
pvalue,0.8441083
gene_accession_id,MGI:1913284
parameter_name,Eosinophil number
