parameter_id,IMPC_IMM_063_001
pvalue,0.3109441
analysis_id,gwo65tlyx5sz9l3
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,B Cells
