parameter_id,IMPC_IMM_004_002
gene_symbol,Mgst2
mouse_strain,C57BL
pvalue,0.2078798
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_life_stage,Early adult
analysis_id,8pz1jo37t2pg192
gene_accession_id,MGI:2448481
