parameter_id,IMPC_HEM_019_001
analysis_id,2g77t0ofkxfg5df
pvalue,0.08976317
mouse_strain,C57BL
gene_accession_id,MGI:2446186
mouse_life_stage,Middle aged adult
parameter_name,Mean platelet volume
gene_symbol,Lpgat1
