parameter_id,M-G-P_026_001_004
mouse_strain,C57BL
gene_symbol,Ppm1j
mouse_life_stage,Early adult
gene_accession_id,MGI:1919137
parameter_name,Coat colouration
analysis_id,1r01rnf092vg67z
pvalue,0.4413414
