parameter_id,IMPC_CSD_011_001
analysis_id,8o3y33vm275783c
mouse_strain,C57BL
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
mouse_life_stage,E18.5
pvalue,0.06044865
parameter_name,Coat - hair distribution - back
