mouse_strain,C57BL
gene_accession_id,MGI:1332236
parameter_name,CD11b-low cDC - % of cDC
gene_symbol,Cds2
mouse_life_stage,Early adult
analysis_id,ar25c98q5b3d9fv
parameter_id,MGP_IMM_067_001
pvalue,0.5448593
