parameter_id,M-G-P_008_001_013
pvalue,0.8050613
mouse_life_stage,Early adult
analysis_id,61326bj01f400h5
gene_accession_id,MGI:1332236
parameter_name,Startle Response
gene_symbol,Cds2
mouse_strain,129SV
