parameter_id,IMPC_XRY_001_001
pvalue,0.2344273
gene_symbol,Psd4
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2674093
analysis_id,819715l8h9qr852
parameter_name,Skull shape
