parameter_id,MGP_PBI_014_001
analysis_id,ekb93f62348cxbl
mouse_strain,C57BL
parameter_name,B cell percentage
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
pvalue,0.5558025
gene_symbol,Cdin1
