mouse_strain,C57BL
gene_accession_id,MGI:1914437
parameter_name,T cells - % of CD45+
gene_symbol,Zmynd19
mouse_life_stage,Early adult
analysis_id,0j8980v19yyd290
parameter_id,MGP_BMI_019_001
pvalue,0.2032694
