gene_accession_id,MGI:2670995
gene_symbol,Trp53i11
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_038_001
pvalue,0.4027404
parameter_name,Ly6Clow monocyte number
analysis_id,3n394r14oj6z09q
