mouse_life_stage,Late adult
parameter_id,MGP_PBI_004_001
gene_symbol,Snap23
analysis_id,21574c48y7jlce5
pvalue,0.8958536
gene_accession_id,MGI:109356
parameter_name,CD8+ alpha beta T cell percentage
mouse_strain,C57BL
