parameter_id,M-G-P_016_001_006
mouse_life_stage,Early adult
parameter_name,Mean-corpuscular-haemoglobin
gene_accession_id,MGI:1924054
mouse_strain,C57BL
pvalue,0.4394275
gene_symbol,Kdm4c
analysis_id,2n9186tae82j2f0
