parameter_id,ESLIM_008_001_017
analysis_id,5401o4e9bq22a0v
pvalue,0.264204
gene_symbol,Bcs1l
mouse_strain,C57BL
parameter_name,Limb grasping
mouse_life_stage,E9.5
gene_accession_id,MGI:1914071
