parameter_id,JAX_OFD_020_001
parameter_name,Distance travelled - total
gene_symbol,Dnajc5b
mouse_strain,C57BL
gene_accession_id,MGI:1913576
analysis_id,16c49720j9bw0lt
mouse_life_stage,Early adult
pvalue,0.2419206
