parameter_id,MGP_MLN_001_001
analysis_id,3252fn0a42aoh96
mouse_life_stage,Early adult
pvalue,0.1819761
parameter_name,Total T cells - % of CD45+
gene_symbol,Trp53rkb
mouse_strain,C57BL
gene_accession_id,MGI:1914050
