parameter_id,M-G-P_007_001_011
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913405
parameter_name,center - resting time
pvalue,0.1069883
analysis_id,2315xnogn8vr61m
gene_symbol,Ufc1
