mouse_life_stage,E9.5
gene_symbol,Tiprl
mouse_strain,C57BL
analysis_id,80s8n8q57a5i0su
pvalue,0.2144727
gene_accession_id,MGI:1915087
parameter_name,DN CD44+CD62L- NKT cells
parameter_id,IMPC_IMM_046_001
