mouse_life_stage,Early adult
parameter_id,MGP_MLN_072_001
gene_symbol,Clvs1
gene_accession_id,MGI:1921688
parameter_name,KLRG1+ Treg cells - % of CD45+
pvalue,0.07454188
analysis_id,8ng9bbvwvx4yoqh
mouse_strain,C57BL
