mouse_life_stage,E9.5
analysis_id,89ba577ako3g08i
mouse_strain,C57BL
gene_accession_id,MGI:3026886
parameter_id,IMPC_XRY_066_001
gene_symbol,Cdin1
parameter_name,Sacral processes
pvalue,0.1248715
