mouse_strain,C57BL
parameter_name,ST
analysis_id,nvyz25589kvg794
pvalue,0.05582281
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_008_001
gene_accession_id,MGI:109384
gene_symbol,Atf3
