parameter_id,MGP_PBI_009_001
mouse_strain,C57BL
gene_symbol,Trp53i11
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
mouse_life_stage,Early adult
gene_accession_id,MGI:2670995
analysis_id,q7510wy21i595fu
pvalue,0.8074487
