parameter_id,IMPC_XRY_027_001
analysis_id,342ri27007n91e8
mouse_life_stage,E12.5
parameter_name,Joints
pvalue,0.5982475
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
