parameter_id,IMPC_CSD_016_001
mouse_strain,C57BL
gene_accession_id,MGI:104848
mouse_life_stage,Early adult
parameter_name,Coat - hair texture / appearance - abdomen
pvalue,0.2532635
gene_symbol,Inpp1
analysis_id,9y9929v9o134u68
