gene_symbol,Slc2a8
parameter_id,IMPC_CBC_004_001
mouse_life_stage,Early adult
analysis_id,o3it365240v32py
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_accession_id,MGI:1860103
mouse_strain,C57BL
pvalue,0.5163056
