parameter_id,MGP_MLN_005_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1914309
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
mouse_strain,C57BL
analysis_id,b8r9m244u79d2qb
pvalue,0.6236228
gene_symbol,Ola1
