parameter_id,IMPC_IMM_065_001
analysis_id,70251l19100ge00
gene_accession_id,MGI:1914672
gene_symbol,Dhdds
parameter_name,B2B Cells
pvalue,0.874108
mouse_life_stage,Early adult
mouse_strain,C57BL
