mouse_life_stage,E9.5
pvalue,0.2568961
gene_accession_id,MGI:1917810
analysis_id,g6xauf1ecl0a16d
gene_symbol,Wars2
mouse_strain,C57BL
parameter_name,KLRG1+ NK cells - % of CD45+
parameter_id,MGP_IMM_101_001
