parameter_id,IMPC_EYE_001_001
analysis_id,z7q1zd1s9ux1bz3
gene_accession_id,MGI:1915087
mouse_life_stage,E12.5
pvalue,0.6764353
gene_symbol,Tiprl
parameter_name,Eye
mouse_strain,C57BL
