mouse_life_stage,Middle aged adult
pvalue,0.2036224
analysis_id,4s92v613l8vly6b
parameter_id,IMPC_CBC_011_001
parameter_name,Iron
gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_strain,C57BL
