mouse_life_stage,Late adult
parameter_name,Pupil Dilation
pvalue,0.1419796
mouse_strain,C57BL
parameter_id,IMPC_EYE_013_001
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
analysis_id,5889do2g889505i
