parameter_id,IMPC_GEL_006_001
gene_symbol,Psd4
gene_accession_id,MGI:2674093
pvalue,0.6433079
analysis_id,05hy48omkynu7dn
parameter_name,Pericardium Morphology
mouse_life_stage,Early adult
mouse_strain,C57BL
