gene_accession_id,MGI:1344367
mouse_life_stage,Early adult
parameter_name,KLRG1+ NK cells - % of CD45+
gene_symbol,Grem2
mouse_strain,C57BL
analysis_id,zj8x1no4fe1uc51
pvalue,0.9791528
parameter_id,MGP_IMM_101_001
