pvalue,0.8831929
gene_symbol,Car13
parameter_name,Eosinophil number
mouse_strain,C57BL
analysis_id,d7g64136483icoh
gene_accession_id,MGI:1931322
mouse_life_stage,Early adult
parameter_id,MGP_PBI_040_001
