parameter_id,IMPC_XRY_022_001
mouse_strain,C57BL
analysis_id,7z2w93n1l2u422b
Gene_accession_id,MGI:1918025
gene_symbol,Zmynd8
mouse_life_stage,Early adult
parameter_name,Radius
pvalue,0.7858909
