mouse_life_stage,E18.5
parameter_name,Lower teeth appearance
pvalue,0.992594
gene_symbol,Lpgat1
analysis_id,49945u0k709tvks
gene_accession_id,MGI:2446186
parameter_id,IMPC_CSD_070_001
mouse_strain,C57BL
