Parameter_id,IMPC_XRY_001_001
pvalue,0.7350287
Parameter_name,Skull shape
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
gene_symbol,Slc30a4
analysis_id,e3p0066jnl467l9
