pvalue,0.2267936
gene_symbol,Lime1
parameter_id,IMPC_HEM_002_001
gene_accession_id,MGI:1919949
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,g97242s2bp86456
parameter_name,Red blood cell count
