mouse_life_stage,Late adult
gene_symbol,Hpca
parameter_name,Vibrissae - appearance
parameter_id,HMGULA_DYS_024_001
mouse_strain,C57BL
gene_accession_id,MGI:1336200
pvalue,0.1175601
analysis_id,k9nxl0jteqlyob9
