mouse_strain,C57BL
parameter_id,MGP_IMM_089_001
parameter_name,KLRG1+ gd T cells - % of CD45+
analysis_id,03998hg6iaorz2c
mouse_life_stage,E15.5
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
pvalue,0.6765728
