parameter_id,MGP_PBI_027_001
mouse_strain,C57BL
parameter_name,NK cell number
gene_accession_id,MGI:1918764
pvalue,0.5414335
gene_symbol,Sfpq
analysis_id,k3d295i268w11qk
mouse_life_stage,Early adult
