mouse_strain,C57BL
parameter_id,JAX_OFD_013_001
analysis_id,8099sz549in7di0
gene_symbol,Bpifa3
mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_accession_id,MGI:1920638
pvalue,0.7448694
