parameter_id,MGP_IMM_101_001
analysis_id,64xs55rcl82t15c
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1921442
pvalue,0.8343316
parameter_name,KLRG1+ NK cells - % of CD45+
gene_symbol,Arpc5l
