parameter_id,MGP_PBI_002_001
gene_symbol,Hpca
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.4441702
analysis_id,s7r2626v8694973
parameter_name,Alpha beta T cell percentage
