pvalue,0.3032167
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_accession_id,MGI:1917604
analysis_id,s650t9pp169g3hv
gene_symbol,Secisbp2l
parameter_id,IMPC_HEM_036_001
parameter_name,Eosinophil cell count
