mouse_life_stage,Early adult
pvalue,0.1683648
mouse_strain,C57BL
analysis_id,k0bn70fq522m4st
gene_accession_id,MGI:1913105
parameter_id,JAX_OFD_017_001
gene_symbol,Slc28a2
parameter_name,Center average speed
