parameter_id,IMPC_XRY_018_001
parameter_name,Shape of vertebrae
gene_symbol,Bmi1
mouse_strain,C57BL
gene_accession_id,MGI:88174
pvalue,0.9320714
analysis_id,b404v9f5id1ga9s
mouse_life_stage,Early adult
