parameter_id,IMPC_CSD_012_001
parameter_name,Coat - hair distribution - head
analysis_id,28zag06k119871g
mouse_life_stage,Early adult
gene_accession_id,MGI:1913506
mouse_strain,C57BL
pvalue,0.9448374
gene_symbol,Ssr2
