parameter_id,IMPC_CBC_006_001
pvalue,0.8514906
mouse_life_stage,Early adult
analysis_id,76dkw84672009u1
gene_accession_id,MGI:1332236
parameter_name,Total protein
gene_symbol,Cds2
mouse_strain,C57BL
