parameter_id,IMPC_CSD_016_001
gene_symbol,Sema6c
analysis_id,g72y3q21423cqxr
gene_accession_id,MGI:1338032
mouse_strain,C57BL
parameter_name,Coat - hair texture / appearance - abdomen
mouse_life_stage,Early adult
pvalue,0.1847555
