mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
mouse_strain,C57BL
parameter_id,HMGULA_CBC_018_001
pvalue,0.6172426
gene_symbol,Dmap1
parameter_name,Glucose
analysis_id,xd5t1r4q1972m0u
