gene_symbol,Slc2a8
analysis_id,17n5t28g300w664
gene_accession_id,MGI:1860103
parameter_name,Neural tube morphology
parameter_id,IMPC_GEL_060_001
pvalue,0.4728056
mouse_life_stage,Early adult
mouse_strain,C57BL
