parameter_id,IMPC_IMM_032_001
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,b8pkg0r4341m8ri
pvalue,0.8547772
parameter_name,CD8 CD44+CD62L- T cells
