gene_accession_id,MGI:1915033
gene_symbol,Ahctf1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_026
pvalue,0.7558267
parameter_name,Fusion of vertebrae
analysis_id,11sd46374210efn
