mouse_life_stage,Late adult
parameter_id,JAXLA_ECG_002_001
mouse_strain,C57BL
gene_accession_id,MGI:109356
pvalue,0.189571
analysis_id,206yt01a64n1s53
parameter_name,HR
gene_symbol,Snap23
