mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,51d3fl5p20du015
gene_symbol,Slc30a4
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
parameter_id,MGP_PBI_010_001
gene_accession_id,MGI:1345282
pvalue,0.1761673
